1	5002
0	2253
1	1695
0	258
1	360
0	646
1	341
0	640
1	721
0	265
1	685
0	307
1	351
0	647
1	719
0	268
1	344
0	652
1	342
0	651
1	325
0	659
1	708
0	287
1	689
0	307
1	326
0	656
1	690
0	307
1	691
0	291
1	345
0	658
1	326
0	649
1	707
0	287
1	325
0	672
1	332
0	650
1	326
0	665
1	325
0	671
1	324
0	676
1	669
0	306
1	691
0	303
1	689
0	313
1	307
0	669
1	325
0	669
1	326
0	670
1	312
0	669
1	325
0	667
1	689
0	306
1	678
0	307
1	688
0	306
1	325
0	663
1	678
0	326
1	668
0	307
1	688
0	304
1	325
0	676
1	306
0	689
1	306
0	669
1	5622
0	2318
1	1644
0	324
1	307
0	694
1	289
0	687
1	670
0	325
1	668
0	325
1	290
0	691
1	671
0	327
1	306
0	690
1	288
0	696
1	306
0	689
1	661
0	326
1	668
0	311
1	308
0	688
1	670
0	323
1	673
0	307
1	311
0	687
1	306
0	688
1	669
0	326
1	306
0	676
1	305
0	689
1	306
0	687
1	305
0	674
1	306
0	690
1	667
0	325
1	668
0	311
1	667
0	324
1	307
0	687
1	304
0	688
1	312
0	688
1	286
0	689
1	305
0	689
1	675
0	324
1	651
0	342
1	650
0	325
1	305
0	694
1	665
0	324
1	668
0	325
1	666
0	324
1	295
0	688
1	306
0	691
1	306
0	685
1	5594
0	2337
1	1638
0	343
1	274
0	706
1	287
0	707
1	632
0	362
1	635
0	345
1	286
0	705
1	652
0	344
1	286
0	697
1	287
0	708
1	285
0	706
1	648
0	332
1	648
0	361
1	266
0	725
1	631
0	341
1	655
0	343
1	286
0	707
1	286
0	706
1	629
0	364
1	267
0	729
1	268
0	708
1	279
0	715
1	269
0	728
1	268
0	709
1	649
0	345
1	637
0	364
1	631
0	360
1	267
0	705
1	286
0	717
1	268
0	727
1	269
0	708
1	288
0	698
1	652
0	346
1	650
0	344
1	630
0	349
1	286
0	706
1	649
0	360
1	630
0	343
1	637
0	363
1	268
0	726
1	267
0	717
1	270
0	713
1	647
0	20
1	4917
0	2342
1	1633
0	344
1	267
0	724
1	269
0	706
1	645
0	364
1	628
0	364
1	266
0	706
1	647
0	351
1	287
0	707
1	287
0	706
1	286
0	698
1	639
0	343
1	652
0	344
1	287
0	705
1	656
0	324
1	654
0	344
1	288
0	704
1	282
0	697
1	669
0	326
1	287
0	708
1	286
0	707
1	292
0	689
1	304
0	688
1	287
0	705
1	656
0	324
1	669
0	324
1	666
0	323
1	306
0	690
1	305
0	685
1	305
0	685
1	286
0	706
1	286
0	690
1	668
0	324
1	668
0	323
1	675
0	325
1	304
0	689
1	649
0	343
1	653
0	325
1	669
0	327
1	305
0	687
1	305
0	677
1	306
0	689
1	5597
0	2347
1	1611
0	344
1	288
0	708
1	287
0	693
1	649
0	345
1	651
0	344
1	286
0	703
1	655
0	340
1	287
0	691
1	305
0	687
1	305
0	695
1	649
0	326
1	669
0	325
1	304
0	691
1	649
0	343
1	649
0	342
1	286
0	695
1	306
0	685
1	670
0	325
1	306
0	688
1	291
0	701
1	286
0	690
1	305
0	688
1	305
0	697
1	650
0	325
1	666
0	326
1	666
0	330
1	306
0	684
1	308
0	687
1	287
0	688
1	313
0	689
1	307
0	688
1	648
0	325
1	675
0	324
1	666
0	325
1	305
0	685
1	657
0	344
1	647
0	342
1	651
0	324
1	306
0	696
1	285
0	708
1	288
0	688
1	5606
0	2339
1	1627
0	325
1	289
0	714
1	287
0	686
1	670
0	324
1	669
0	325
1	293
0	689
1	668
0	326
1	302
0	689
1	305
0	696
1	280
0	707
1	646
0	345
1	649
0	350
1	284
0	687
1	669
0	324
1	668
0	324
1	293
0	707
1	288
0	688
1	668
0	326
1	305
0	698
1	287
0	688
1	304
0	686
1	304
0	695
1	304
0	688
1	647
0	344
1	648
0	333
1	666
0	325
1	305
0	687
1	306
0	683
1	305
0	689
1	300
0	691
1	290
0	687
1	676
0	325
1	666
