1	5010
0	2244
1	1705
0	266
1	360
0	628
1	348
0	646
1	703
0	285
1	721
0	265
1	358
0	632
1	719
0	284
1	341
0	643
1	341
0	651
1	341
0	645
1	702
0	300
1	684
0	310
1	322
0	662
1	685
0	303
1	702
0	285
1	331
0	666
1	322
0	667
1	683
0	304
1	324
0	671
1	323
0	665
1	323
0	660
1	687
0	312
1	325
0	671
1	670
0	307
1	325
0	676
1	686
0	303
1	323
0	665
1	324
0	666
1	330
0	665
1	324
0	664
1	323
0	666
1	690
0	305
1	684
0	304
1	684
0	303
1	323
0	666
1	682
0	322
1	665
0	322
1	304
0	687
1	303
0	700
1	306
0	665
1	681
0	304
1	5629
0	2321
1	1631
0	323
1	307
0	682
1	305
0	685
1	662
0	341
1	649
0	341
1	304
0	684
1	664
0	322
1	303
0	689
1	303
0	681
1	303
0	683
1	664
0	328
1	662
0	341
1	304
0	684
1	665
0	321
1	670
0	323
1	303
0	685
1	303
0	681
1	670
0	323
1	302
0	683
1	303
0	683
1	322
0	671
1	679
0	322
1	304
0	681
1	663
0	329
1	305
0	684
1	666
0	324
1	305
0	685
1	313
0	667
1	323
0	685
1	304
0	667
1	325
0	674
1	662
0	324
1	668
0	323
1	666
0	331
1	304
0	685
1	663
0	323
1	684
0	318
1	304
0	684
1	305
0	684
1	305
0	685
1	673
0	304
1	5616
0	2340
1	1635
0	323
1	283
0	701
1	303
0	686
1	669
0	323
1	665
0	324
1	304
0	682
1	671
0	323
1	304
0	684
1	304
0	684
1	305
0	690
1	663
0	321
1	664
0	338
1	303
0	689
1	647
0	341
1	665
0	323
1	304
0	683
1	309
0	683
1	663
0	323
1	303
0	685
1	305
0	690
1	303
0	683
1	665
0	319
1	308
0	690
1	665
0	323
1	303
0	683
1	664
0	342
1	292
0	686
1	304
0	686
1	304
0	684
1	311
0	682
1	303
0	683
1	682
0	322
1	652
0	322
1	678
0	323
1	304
0	682
1	665
0	329
1	665
0	322
1	304
0	682
1	303
0	702
1	300
0	683
1	664
0	323
1	5603
0	2336
1	1630
0	341
1	285
0	702
1	295
0	695
1	662
0	323
1	664
0	323
1	304
0	690
1	664
0	323
1	303
0	682
1	303
0	691
1	304
0	683
1	665
0	323
1	665
0	329
1	304
0	681
1	665
0	342
1	664
0	322
1	292
0	701
1	303
0	684
1	662
0	323
1	303
0	689
1	303
0	683
1	303
0	682
1	670
0	323
1	303
0	692
1	663
0	322
1	304
0	689
1	663
0	322
1	303
0	702
1	303
0	681
1	311
0	680
1	304
0	682
1	303
0	684
1	670
0	321
1	678
0	324
1	664
0	321
1	304
0	687
1	663
0	322
1	664
0	322
1	304
0	696
1	303
0	682
1	302
0	682
1	683
0	304
1	5615
0	2336
1	1631
0	330
1	303
0	680
1	303
0	697
1	663
0	323
1	652
0	340
1	304
0	683
1	663
0	322
1	302
0	688
1	303
0	701
1	284
0	700
1	652
0	341
1	663
0	317
1	305
0	697
1	646
0	348
1	644
0	341
1	303
0	683
1	303
0	683
1	670
0	322
1	304
0	682
1	302
0	701
1	285
0	707
1	643
0	340
1	304
0	678
1	660
0	341
1	304
0	681
1	661
0	323
1	303
0	687
1	303
0	700
1	284
0	698
1	304
0	682
1	311
0	683
1	656
0	342
1	645
0	341
1	650
0	341
1	303
0	682
1	663
0	341
1	652
0	324
1	303
0	702
1	284
0	702
1	286
0	691
1	664
0	343
1	5582
0	2352
1	1618
0	360
1	265
0	713
1	265
0	728
1	624
0	379
1	626
0	359
1	266
0	718
1	634
0	361
1	265
0	722
1	265
0	722
1	265
0	733
1	627
0	361
1	623
0	360
1	266
0	726
1	630
0	361
1	626
0	360
1	265
0	727
1	266
0	720
1	644
0	360
1	266
0	721
1	272
0	702
1	284
0	721
1	638
0	341
1	285
0	707
1	640
0	360
1	266
0	720
1	632
0	361
1	266
0	719
1	284
0	701
1	285
0	707
1	285
0	701
1	286
0	700
1	644
0	340
1	668
0	322
1	661
0	342
1	284
0	701
1	651
0	341
1	662
0	322
1	302
0	701
1	284
0	688
1	303
0	701
1	644
0	335
1	5603
0	2343
1	1614
0	341
1	284
0	709
1	284
0	701
1	665
0	339
1	645
0	328
1	305
0	701
1	644
0	341
1	285
0	702
1	290
0	702
1	284
0	702
1	656
0	343
1	650
0	342
1	285
0	702
1	644
0	338
1	644
0	347
1	304
0	680
1	304
0	701
1	643
0	347
1	285
0	701
1	285
0	702
1	302
0	682
1	670
0	322
1	303
0	682
1	664
0	338
1	286
0	706
1	662
0	323
1	304
0	683
1	304
0	690
1	303
0	682
1	303
0	681
1	315
0	676
1	665
0	341
1	645
0	342
1	664
0	322
1	290
0	705
1	648
0	342
1	663
0	323
1	304
0	690
1	304
0	683
1	304
0	681
1	669
0	323
1	5610
0	2319
1	1629
0	341
1	283
0	701
1	303
0	700
1	649
0	342
1	640
0	341
1	305
0	698
1	643
0	348
1	284
0	701
1	284
0	701
1	302
0	682
1	669
0	322
1	664
0	340
1	285
0	699
1	649
0	340
1	660
0	323
1	303
0	700
1	284
0	688
1	665
0	342
1	285
0	701
1	303
0	688
1	303
0	683
1	664
0	321
1	303
0	701
1	651
0	341
1	285
0	698
1	663
0	321
1	302
0	687
1	302
0	701
1	283
0	701
1	303
0	687
1	302
0	682
1	664
0	322
1	664
0	328
1	664
0	341
1	284
0	701
1	663
0	321
1	670
0	322
1	304
0	682
1	302
0	702
1	295
0	689
1	662
0	323
1	5603
0	2331
1	1626
0	342
1	285
0	703
1	284
0	708
1	644
0	341
1	665
0	320
1	304
0	689
1	663
0	341
1	285
0	702
1	283
0	708
1	285
0	701
1	665
0	323
1	664
0	322
1	311
0	682
1	663
0	323
1	662
0	339
1	283
0	711
1	285
0	702
1	645
0	343
1	286
0	707
1	286
0	701
1	305
0	682
1	665
0	329
1	287
0	702
1	664
0	323
1	303
0	680
1	672
0	323
1	304
0	685
1	302
0	684
1	305
0	683
1	303
0	701
1	303
0	682
1	668
0	324
1	663
0	322
1	663
0	322
1	303
0	704
1	660
0	322
1	667
0	323
1	303
0	683
1	311
0	682
1	304
0	684
1	662
0	322
1	5608
0	2343
1	1629
0	323
1	290
0	702
1	303
0	682
1	662
0	342
1	651
0	341
1	279
0	702
1	663
0	323
1	304
0	689
1	303
0	684
1	304
0	681
1	662
0	328
1	661
0	341
1	302
0	683
1	663
0	341
1	651
0	341
1	283
0	698
1	303
0	682
1	670
0	322
1	296
0	704
1	284
0	701
1	303
0	689
1	663
0	323
1	302
0	683
1	661
0	329
1	303
0	682
1	679
0	322
1	303
0	682
1	310
0	682
1	303
0	682
1	303
0	701
1	285
0	695
1	663
0	324
1	661
0	341
1	644
0	347
1	284
0	699
1	548
0	443
1	666
0	323
1	292
0	698
1	303
0	685
1	305
0	682
1	671
0	323
1	664
