1	307
0	691
1	650
0	344
1	288
0	688
1	305
0	692
1	294
0	692
1	651
0	346
1	648
0	344
1	286
0	706
1	652
0	332
1	650
0	345
1	286
0	697
1	305
0	689
1	653
0	326
1	307
0	689
1	295
0	692
1	308
0	689
1	651
0	346
1	287
0	697
1	287
0	691
1	306
0	690
1	658
0	325
1	305
0	689
1	306
0	686
1	304
0	681
1	307
0	690
1	308
0	687
1	649
0	344
1	658
0	324
1	671
0	331
1	287
0	688
1	677
0	325
1	651
0	344
1	286
0	705
1	290
0	680
1	673
0	326
1	671
0	326
1	5596
0	2326
1	1631
0	345
1	286
0	699
1	288
0	709
1	646
0	328
1	654
0	345
1	295
0	690
1	651
0	345
1	289
0	708
1	287
0	701
1	288
0	691
1	669
0	327
1	652
0	333
1	306
0	690
1	652
0	345
1	652
0	327
1	294
0	691
1	306
0	691
1	652
0	345
1	288
0	688
1	306
0	692
1	306
0	672
1	660
0	347
1	288
0	691
1	305
0	695
1	288
0	698
1	649
0	346
1	288
0	691
1	306
0	690
1	294
0	690
1	307
0	689
1	290
0	691
1	660
0	345
1	654
0	326
1	671
0	324
1	306
0	678
1	670
0	325
1	670
0	327
1	306
0	672
1	314
0	690
1	652
0	329
1	670
0	326
1	5592
0	2347
1	1633
0	327
1	296
0	693
1	289
0	692
1	654
0	345
1	660
0	328
1	288
0	711
1	653
0	326
1	287
0	697
1	308
0	691
1	290
0	690
1	673
0	327
1	660
0	327
1	307
0	692
1	658
0	327
1	658
0	326
1	307
0	690
1	286
0	709
1	654
0	334
1	288
0	691
1	308
0	693
1	289
0	691
1	660
0	328
1	308
0	691
1	289
0	693
1	307
0	677
1	670
0	326
1	306
0	692
1	306
0	679
1	307
0	690
1	288
0	689
1	308
0	678
1	674
0	326
1	673
0	326
1	661
0	326
1	295
0	691
1	670
0	326
1	651
0	328
1	306
0	686
1	306
0	691
1	652
0	327
1	671
0	334
1	5605
0	2330
1	1633
0	336
1	288
0	690
1	286
0	711
1	659
0	331
1	654
0	327
1	308
0	689
1	652
0	345
1	294
0	691
1	288
0	692
1	307
0	1688
1	654
0	328
1	287
0	693
1	672
0	327
1	652
0	345
1	293
0	693
1	287
0	692
1	670
0	327
1	307
0	676
1	307
0	691
1	307
0	679
1	672
0	314
1	308
0	690
1	289
0	693
1	307
0	677
1	679
0	328
1	288
0	692
1	306
0	689
1	294
0	691
1	308
0	692
1	287
0	692
1	660
0	328
1	671
0	325
1	657
0	346
1	288
0	698
1	652
0	326
1	677
0	326
1	288
0	691
1	315
0	672
1	671
0	328
1	670
0	327
1	5591
0	2349
1	1632
0	327
1	288
0	697
1	289
0	710
1	652
0	327
1	658
0	346
1	287
0	689
1	654
0	344
1	288
0	698
1	290
0	707
1	288
0	688
1	673
0	324
1	659
0	326
1	307
0	691
1	650
0	327
1	660
0	346
1	288
0	693
1	308
0	692
1	652
0	333
1	305
0	691
1	289
0	691
1	307
0	687
1	661
0	325
1	309
0	692
1	289
0	689
1	306
0	680
1	674
0	329
1	288
0	694
1	308
0	679
1	306
0	691
1	289
0	688
1	308
0	697
1	654
0	326
1	672
0	327
1	653
0	326
1	315
0	687
1	654
0	328
1	672
0	328
1	287
0	699
1	308
0	674
1	671
0	326
1	652
0	334
1	5608
0	2329
1	1629
0	339
1	287
0	709
1	288
0	690
1	669
0	326
1	654
0	347
1	287
0	689
1	653
0	347
1	288
0	694
1	288
0	710
1	289
0	691
1	660
0	326
1	669
0	327
1	307
0	692
1	649
0	333
1	652
0	344
1	287
0	692
1	308
0	692
1	656
0	325
1	305
0	687
1	306
0	686
1	306
0	680
1	668
0	326
1	307
0	691
1	288
0	698
1	288
0	704
1	652
0	325
1	306
0	691
1	296
0	688
1	306
0	690
1	307
0	689
1	286
0	696
1	669
0	327
1	652
0	344
1	658
0	325
1	307
0	687
1	649
0	327
1	669
0	339
1	285
0	689
1	307
0	688
1	669
0	324
1	661
0	325
1	5604
0	2329
1	1638
0	327
1	289
0	709
1	288
0	709
1	643
0	345
1	653
0	327
1	289
0	712
1	640
0	348
1	287
0	691
1	308
0	690
1	289
0	698
1	653
0	344
1	654
0	325
1	305
0	692
1	658
0	327
1	664
0	326
1	307
0	690
1	288
0	699
1	652
0	345
1	288
0	688
1	307
0	696
1	287
0	689
1	672
0	323
1	307
0	690
1	303
0	689
1	287
0	689
1	670
0	326
1	306
0	679
1	307
0	693
1	305
0	690
1	287
0	699
1	288
0	688
1	672
0	324
1	672
0	316
1	673
0	326
1	300
0	693
1	654
0	326
1	660
0	328
1	306
0	695
1	305
0	674
1	677
0	326
1	652
0	325
1	669
