1	4997
0	2261
1	1693
0	271
1	358
0	626
1	355
0	637
1	715
0	282
1	704
0	290
1	344
0	638
1	707
0	292
1	343
0	646
1	336
0	649
1	346
0	649
1	703
0	292
1	694
0	300
1	334
0	649
1	696
0	298
1	696
0	292
1	330
0	668
1	325
0	665
1	686
0	303
1	322
0	665
1	324
0	672
1	325
0	662
1	687
0	302
1	320
0	669
1	325
0	664
1	323
0	667
1	683
0	316
1	315
0	672
1	316
0	669
1	324
0	669
1	320
0	671
1	316
0	668
1	685
0	313
1	677
0	315
1	678
0	310
1	315
0	675
1	678
0	314
1	675
0	314
1	315
0	677
1	315
0	676
1	677
0	315
1	672
0	317
1	5608
0	2331
1	1633
0	335
1	285
0	699
1	293
0	698
1	653
0	335
1	663
0	334
1	284
0	704
1	655
0	332
1	291
0	699
1	294
0	696
1	294
0	697
1	651
0	344
1	648
0	336
1	291
0	701
1	659
0	334
1	651
0	343
1	293
0	698
1	291
0	695
1	651
0	343
1	284
0	709
1	290
0	694
1	292
0	701
1	649
0	344
1	284
0	706
1	282
0	704
1	292
0	698
1	656
0	334
1	289
0	705
1	282
0	702
1	294
0	699
1	285
0	704
1	293
0	697
1	651
0	343
1	647
0	345
1	642
0	353
1	282
0	707
1	637
0	353
1	645
0	341
1	283
0	707
1	282
0	704
1	646
0	354
1	633
0	354
1	636
0	30
1	4903
0	2373
1	1606
0	354
1	262
0	728
1	268
0	720
1	628
0	356
1	638
0	358
1	273
0	713
1	637
0	353
1	274
0	712
1	282
0	714
1	278
0	708
1	647
0	341
1	648
0	343
1	282
0	704
1	650
0	344
1	644
0	347
1	282
0	704
1	289
0	698
1	657
0	340
1	293
0	697
1	294
0	694
1	294
0	699
1	654
0	335
1	292
0	696
1	290
0	700
1	295
0	692
1	657
0	334
1	294
0	704
1	284
0	701
1	294
0	693
1	293
0	698
1	300
0	689
1	657
0	332
1	666
0	322
1	662
0	333
1	293
0	693
1	665
0	325
1	666
0	333
1	289
0	700
1	294
0	696
1	656
0	333
1	662
0	325
1	5600
0	2340
1	1623
0	339
1	284
0	698
1	294
0	704
1	646
0	342
1	655
0	335
1	290
0	699
1	651
0	345
1	282
0	705
1	294
0	690
1	294
0	693
1	665
0	334
1	653
0	335
1	294
0	689
1	664
0	334
1	655
0	335
1	297
0	687
1	303
0	693
1	656
0	333
1	293
0	694
1	293
0	700
1	300
0	686
1	658
0	340
1	294
0	698
1	294
0	688
1	304
0	687
1	666
0	325
1	304
0	689
1	299
0	689
1	304
0	685
1	304
0	689
1	294
0	693
1	666
0	323
1	665
0	325
1	661
0	337
1	294
0	688
1	664
0	332
1	660
0	325
1	304
0	686
1	304
0	690
1	663
0	326
1	667
0	320
1	5601
0	2342
1	1625
0	335
1	293
0	693
1	293
0	695
1	661
0	335
1	650
0	341
1	293
0	691
1	662
0	334
1	294
0	688
1	295
0	694
1	305
0	687
1	665
0	326
1	660
0	330
1	303
0	685
1	664
0	334
1	658
0	335
1	295
0	693
1	293
0	688
1	666
0	325
1	303
0	687
1	304
0	687
1	296
0	695
1	659
0	335
1	293
0	692
1	303
0	687
1	301
0	689
1	661
0	336
1	303
0	688
1	294
0	697
1	294
0	690
1	294
0	694
1	302
0	687
1	671
0	324
1	659
0	331
1	665
0	324
1	303
0	684
1	669
0	329
1	663
0	324
1	303
0	693
1	295
0	688
1	660
0	330
1	669
0	324
1	5597
0	2335
1	1638
0	334
1	284
0	703
1	294
0	691
1	656
0	334
1	659
0	333
1	293
0	694
1	663
0	335
1	293
0	698
1	293
0	693
1	294
0	688
1	665
0	333
1	656
0	334
1	293
0	695
1	657
0	333
1	661
0	333
1	292
0	692
1	298
0	688
1	665
0	333
1	292
0	694
1	293
0	705
1	294
0	691
1	663
0	323
1	301
0	692
1	294
0	700
1	294
0	695
1	656
0	331
1	299
0	692
1	294
0	690
1	300
0	697
1	302
0	684
1	303
0	690
1	665
0	324
1	667
0	323
1	667
0	324
1	305
0	687
1	667
0	323
1	663
0	332
1	293
0	691
1	304
0	692
1	657
0	334
1	657
0	325
1	5608
0	2327
1	1630
0	335
1	294
0	699
1	295
0	694
1	657
0	334
1	655
0	334
1	293
0	699
1	637
0	348
1	294
0	695
1	295
0	697
1	295
0	694
1	658
0	333
1	664
0	334
1	293
0	694
1	653
0	331
1	662
0	334
1	294
0	698
1	289
0	691
1	665
0	323
1	300
0	700
1	293
0	697
1	292
0	696
1	663
0	324
1	305
0	691
1	290
0	697
1	303
0	682
1	660
0	335
1	295
0	691
1	303
0	687
1	301
0	693
1	301
0	685
1	307
0	685
1	665
0	319
1	668
0	325
1	675
0	322
1	302
0	685
1	664
0	335
1	659
0	329
1	300
0	685
1	303
0	692
1	658
0	333
1	657
0	333
1	5601
0	2330
1	1631
0	335
1	289
0	705
1	283
0	702
1	650
0	344
1	646
0	344
1	292
0	697
1	655
0	335
1	290
0	701
1	289
0	697
1	292
0	694
1	660
0	334
1	657
0	334
1	292
0	695
1	664
0	324
1	661
0	331
1	303
0	688
1	294
0	692
1	669
0	325
1	295
0	701
1	294
0	688
1	302
0	687
1	659
0	331
1	304
0	687
1	303
0	684
1	305
0	690
1	665
0	324
1	303
0	688
1	300
0	685
1	305
0	687
1	303
0	684
1	303
0	691
1	660
0	336
1	657
0	334
1	657
0	334
1	291
0	689
1	671
0	321
1	668
0	324
1	303
0	696
1	295
0	689
1	667
0	326
1	659
0	324
1	5603
0	2338
1	1629
0	333
1	294
0	694
1	295
0	702
1	646
0	343
1	656
0	333
1	291
0	701
1	650
0	342
1	284
0	703
1	292
0	695
1	294
0	690
1	668
0	325
1	659
0	334
1	299
0	689
1	660
0	332
1	657
0	334
1	294
0	696
1	294
0	699
1	657
0	327
1	303
0	688
1	300
0	693
1	294
0	696
1	657
0	334
1	294
0	695
1	295
0	691
1	303
0	688
1	659
0	329
1	306
0	688
1	304
0	681
1	303
0	695
1	292
0	690
1	303
0	690
1	665
0	323
1	667
0	329
1	661
0	326
1	304
0	686
1	667
0	323
1	667
0	327
1	297
0	690
1	303
0	690
1	659
0	330
1	660
0	325
1	5607
0	2337
1	1627
0	338
1	287
0	696
1	294
0	699
1	658
0	329
1	658
0	335
1	293
0	696
1	657
0	334
1	295
0	694
1	300
0	692
1	291
0	699
1	658
0	331
1	661
0	335
1	295
0	688
1	657
0	335
1	656
0	335
1	295
0	694
1	301
0	689
1	656
0	337
1	298
0	688
1	294
0	696
1	302
0	686
1	664
0	334
1	294
0	689
1	301
0	687
1	303
0	684
1	670
0	324
1	305
0	686
1	303
0	686
1	305
0	683
1	304
0	689
1	300
0	689
1	666
0	323
1	670
0	325
1	656
0	336
1	294
0	698
1	654
0	335
1	655
0	333
1	301
0	684
1	302
0	686
1	666
0	334
1	663
0	323
1	656
