0	330
1	665
0	323
1	303
0	689
1	663
0	331
1	659
0	332
1	663
0	328
1	292
0	693
1	303
0	689
1	297
0	693
1	661
